subj,prompt,excluded_subj,excluded_subj_rep,excluded_response,response,prompt_set,prompt_val_set,prompt_val,prompt_stage,positivity_gpt,negativity_gpt,positivity_HK,negativity_HK,positivity_KSM,negativity_KSM,concrete_gpt,abstract_gpt,concrete_KG,abstract_KG,concrete_HK,abstract_HK,word_counts,brysbaert_sum,brysbaert_mean,brysbaert_sd
12,N10c,1,0,0,Friends having coffee excluding someone else,10,N10,N,c,1,6,0,6,0,6,6,2,6,6,6,5,6,18.02,3.003333333,1.138308687
12,P7a,1,0,0,People holding back another person,7,P7,P,a,2,5,1,5,0,4,7,1,7,4,7,4,5,20.14,4.028,0.860273212
12,P7b,1,0,0,People congratulating another person,7,P7,P,b,8,0,6,0,7,0,2,1,5,5,5,4,4,15.17,3.7925,1.080474433
12,P7c,1,0,0,People congratulating another person,7,P7,P,c,8,0,6,0,7,0,2,1,5,5,5,4,4,15.17,3.7925,1.080474433
12,N11a,1,0,0,A couple arguing ,11,N11,N,a,1,6,0,6,0,5,3,0,6,4,5,2,3,9.93,3.31,0.592283716
12,N11b,1,0,0,A man asking for forgiveness,11,N11,N,b,3,2,1,4,0,5,3,2,3,8,5,7,5,13.63,2.726,1.363095741
12,N11c,1,0,0,A man asking a sad woman for forgivness,11,N11,N,c,2,5,1,5,0,6,7,3,4,7,6,8,8,22.97,3.281428571,1.081548713
12,P8a,1,0,0,Some sort of sport,8,P8,P,a,0,0,3,0,0,0,1,0,2,0,3,0,4,10.97,2.7425,0.84064955
12,P8b,1,0,0,Sport meeting,8,P8,P,b,0,0,2,0,0,0,1,0,3,1,3,0,2,6.48,3.24,0.339411255
12,P8c,1,0,0,Sport huddle,8,P8,P,c,0,0,2,0,0,0,2,0,5,1,7,4,2,7.69,3.845,0.51618795
12,P9a,1,0,0,A woman out to eat,9,P9,P,a,0,0,1,0,0,0,2,0,6,1,5,0,5,16.43,3.286,1.228222293
12,P9b,1,0,0,A woman out to eat,9,P9,P,b,0,0,1,0,0,0,2,0,6,1,5,0,5,16.43,3.286,1.228222293
12,P9c,1,0,0,A woman out to eat rubbing her eye,9,P9,P,c,0,0,0,2,0,0,8,0,8,1,7,2,8,28.66,3.5825,1.140648312
12,N12a,1,0,0,An office meeting/presentation,12,N12,N,a,0,0,0,0,0,0,2,0,4,2,5,3,3,12.5,3.125,1.419636104
12,N12b,1,0,0,An office meeting/presentation,12,N12,N,b,0,0,0,0,0,0,2,0,4,2,5,3,3,12.5,3.125,1.419636104
12,N12c,1,0,0,An office meeting/presentation,12,N12,N,c,0,0,0,0,0,0,2,0,4,2,5,3,3,12.5,3.125,1.419636104
12,P10a,1,0,0,Friends at the park,10,P10,P,a,5,0,3,0,1,0,3,0,5,2,6,0,4,11.31,2.8275,1.442598928
12,P10b,1,0,0,Friends at the park,10,P10,P,b,5,0,3,0,1,0,4,0,5,2,6,0,4,11.31,2.8275,1.442598928
12,P10c,1,0,0,Friends at the park,10,P10,P,c,5,0,3,0,1,0,4,0,5,2,6,0,4,11.31,2.8275,1.442598928
12,P11a,1,0,0,Friends inspecting something,11,P11,P,a,1,0,1,0,1,0,3,1,5,3,5,4,3,8.2,2.733333333,0.800020833
12,P11b,1,0,0,Friends painting toenails ,11,P11,P,b,7,0,3,0,2,0,9,0,6,1,9,0,3,12.72,4.24,1.013854033
12,P11c,1,0,0,Friends painting tornials,11,P11,P,c,0,0,3,0,2,0,3,0,6,1,9,0,3,7.86,3.93,1.216223664
12,P12a,1,0,0,A meeting,12,P12,P,a,0,0,0,0,0,0,1,0,3,2,4,0,2,6.25,3.125,0.176776695
12,P12b,1,0,0,A meeting,12,P12,P,b,0,0,0,0,0,0,1,0,3,2,4,0,2,6.25,3.125,0.176776695
12,P12c,1,0,0,Friends having coffee,12,P12,P,c,5,0,2,0,1,0,8,0,5,2,6,0,3,10.06,3.353333333,1.337697026
13,N1a,0,0,0,A girl on a phone,1,N1,N,a,0,0,0,1,0,0,8,0,6,0,6,0,5,19.46,3.892,0.879101814
13,N1b,0,0,0,A group a people on phones,1,N1,N,b,0,0,0,2,0,0,7,0,6,0,6,0,6,23.45,3.908333333,0.762821517
13,N1c,0,0,0,A guy yawning while his buddies on their phones,1,N1,N,c,1,2,0,4,0,3,8,0,7,1,8,4,9,31.67,3.518888889,1.037056465
13,N2a,0,0,0,A group of friends,2,N2,N,a,1,0,2,0,1,0,2,0,4,0,4,0,4,12.11,3.0275,1.01450727
13,N2b,0,0,0,A group talking,2,N2,N,b,0,0,1,0,0,0,3,0,5,0,5,0,3,11.44,3.813333333,0.488501109
13,N2c,0,0,0,A  group talking while a woman is angry ,2,N2,N,c,1,5,0,5,1,4,6,2,5,3,6,5,8,27.16,3.395,0.970714023
13,P1a,0,0,0,A group talking,1,P1,P,a,0,0,1,0,0,0,3,0,5,0,5,0,3,11.44,3.813333333,0.488501109
13,P1b,0,0,0,A group talking to a guy,1,P1,P,b,0,0,1,0,0,0,3,0,5,0,5,0,6,20.92,3.486666667,1.098010322
13,P1c,0,0,0,A group talking and confronting a friend,1,P1,P,c,3,5,0,5,0,2,6,1,6,5,6,6,7,21.71,3.101428571,0.910355765
13,N3a,0,0,0,A meeting,3,N3,N,a,0,0,0,0,0,0,1,0,3,1,4,0,2,6.25,3.125,0.176776695
13,N3b,0,0,0,"A meeting, people are having fun",3,N3,N,b,7,0,3,0,5,0,3,1,4,3,5,4,6,16.97,2.828333333,1.086267309
13,N3c,0,0,0,A meeting but people are making fun of one girl,3,N3,N,c,1,6,0,7,0,6,4,2,5,5,6,6,10,28.1,3.122222222,1.189819081
13,N4a,0,0,0,A man and woman,4,N4,N,a,0,0,0,0,0,0,7,0,5,0,3,0,4,14.02,3.505,1.479695915
13,N4b,0,0,0,A man annoyed at a woman,4,N4,N,b,1,5,0,5,0,5,2,2,5,5,4,4,6,19.75,3.291666667,1.179837559
13,N4c,0,0,0,A man annoyed by a womans idea,4,N4,N,c,1,5,0,4,0,5,2,3,5,6,3,5,7,20.84,2.977142857,1.331449264
13,P2a,0,0,0,A old man,2,P2,P,a,1,5,0,0,0,0,2,0,5,0,3,0,3,10.76,3.586666667,1.075282909
13,P2b,0,0,0,an old man getting food,2,P2,P,b,2,0,2,0,0,0,8,0,6,1,7,0,5,16.15,3.23,1.501166213
13,P2c,0,0,0,A old group of friends eating food at a house,2,P2,P,c,2,0,3,0,2,0,7,1,7,0,7,0,10,34.39,3.439,1.129547107
13,N5a,0,0,0,A group of friends hanging out.,5,N5,N,a,5,0,3,0,1,0,4,0,5,3,5,0,6,14.7,2.94,0.900111104
13,N5b,0,0,0,A group of guys on their phone,5,N5,N,b,0,0,0,2,0,0,6,0,6,0,6,0,7,25.17,3.595714286,1.084878751
13,N5c,0,0,0,A girl annoyed because a group of guys she is near are on their phone,5,N5,N,c,1,3,0,4,0,4,3,4,6,5,6,6,15,48.35,3.223333333,1.163649841
13,N6a,0,0,0,A guy filming something,6,N6,N,a,0,0,1,0,0,0,3,0,7,1,6,0,4,14.46,3.615,1.377013677
13,N6b,0,0,0,A guy fliming,6,N6,N,b,5,5,1,0,0,0,3,0,7,1,6,0,3,7.93,3.965,1.011162697
13,N6c,0,0,0,A guy filming while another is annoyed while another is on their phone ,6,N6,N,c,2,5,0,3,0,4,4,2,7,6,7,5,13,42.36,3.258461538,1.149281269
13,N7a,0,0,0,A girl mad,7,N7,N,a,1,5,0,6,0,5,2,1,5,4,3,3,3,10.86,3.62,1.09302333
13,N7b,0,0,0,A girl annoyed,7,N7,N,b,1,5,0,5,0,4,2,1,5,4,3,3,3,10.03,3.343333333,1.462235731
13,N7c,0,0,0,Two girls getting mad at each other,7,N7,N,c,1,6,0,6,0,5,3,1,6,4,6,4,7,20.31,2.901428571,1.148643092
13,P3a,0,0,0,A girl stressed ,3,P3,P,a,1,5,0,6,0,5,2,1,4,5,3,4,3,10.72,3.573333333,1.149623127
13,P3b,0,0,0,A girl stressed about talking in a meeting,3,P3,P,b,1,5,0,7,0,5,3,4,3,5,5,6,8,25.81,3.22625,0.921193907
13,P3c,0,0,0,A girl presenting in a meeting stressed,3,P3,P,c,2,6,0,6,0,5,3,2,6,5,6,6,7,23.36,3.337142857,0.712781273
13,P4a,0,0,0,A meeting,4,P4,P,a,0,0,0,0,0,0,1,0,2,2,4,0,2,6.25,3.125,0.176776695
13,P4b,0,0,0,A meeting,4,P4,P,b,0,0,0,0,0,0,1,0,2,2,4,0,2,6.25,3.125,0.176776695
13,P4c,0,0,0,A meeting,4,P4,P,c,0,0,0,0,0,0,1,0,2,2,4,0,2,6.25,3.125,0.176776695
13,P5a,0,0,0,"A woman yelling at a child, she seems to be angry about something with it.",5,P5,P,a,1,7,0,7,0,7,8,4,7,6,7,6,15,41.11,2.740666667,1.045401267
13,P5b,0,0,0,A woman making a face at a child.,5,P5,P,b,1,2,3,0,0,4,8,1,6,0,8,3,8,28.6,3.575,1.022126635
13,P5c,0,0,0,"Two adults having fun with a child, one making a face toward it.",5,P5,P,c,7,0,4,0,7,0,8,1,7,2,8,4,13,42.61,3.277692308,1.059788924
13,N8a,0,0,0,2 women,8,N8,N,a,0,0,0,0,0,0,8,0,4,0,3,0,2,8.64,4.32,0.197989899
13,N8b,0,0,0,2 women at a house for christmas ,8,N8,N,b,5,0,2,0,0,0,8,0,5,2,6,0,7,24,3.428571429,1.23899729
13,N8c,0,0,0,two women at a house for christmas,8,N8,N,c,5,0,2,0,0,0,7,0,5,2,6,0,7,24,3.428571429,1.23899729
13,N9a,0,0,0,A kid receiving something,9,N9,N,a,5,0,1,0,1,0,3,0,4,0,4,0,4,12.32,3.08,1.148767455
13,N9b,0,0,0,A kid getting a ring dropped in his hand,9,N9,N,b,5,0,1,0,1,0,8,0,7,0,8,0,9,28.31,3.53875,1.007620074
13,N9c,0,0,0,A guy getting divorced ,9,N9,N,c,1,5,0,7,0,6,2,0,4,4,3,6,4,13.56,3.39,0.95278539
13,P6a,0,0,0,A man,6,P6,P,a,5,5,0,0,0,0,2,0,6,0,2,0,2,8.04,4.02,1.088944443
13,P6b,0,0,0,A man talking in a group,6,P6,P,b,0,0,0,0,0,0,7,0,6,0,5,0,6,22.48,3.746666667,0.690410506
13,P6c,0,0,0,A group talking ,6,P6,P,c,0,0,1,0,0,0,7,0,4,0,5,0,3,11.44,3.813333333,0.488501109
13,N10a,0,0,0,A group,10,N10,N,a,0,0,0,0,0,0,1,0,3,0,3,0,2,7.37,3.685,0.6151829
13,N10b,0,0,0,A group talking about a girl,10,N10,N,b,0,0,0,3,0,4,2,0,3,5,5,3,6,21.31,3.551666667,1.061478529
13,N10c,0,0,0,A girl mad while a group talks,10,N10,N,c,2,5,0,5,0,5,2,1,4,4,6,5,7,23.85,3.407142857,1.075991237
13,P7a,0,0,0,A man getting held back,7,P7,P,a,2,5,0,3,0,4,4,0,4,4,7,4,5,18.43,3.686,0.939324225
13,P7b,0,0,0,A kid getting held by his friends while hes happy,7,P7,P,b,7,0,4,0,4,2,7,2,5,4,8,6,10,29.33,2.933,0.977889451
13,P7c,0,0,0,A kid happy while his friends are holding him,7,P7,P,c,8,0,5,0,5,0,7,3,8,4,8,6,9,26.86,2.984444444,0.929477153
13,N11a,0,0,0,A man and women talking,11,N11,N,a,0,0,0,0,0,0,6,0,6,0,5,0,5,18.09,3.618,1.306127865
13,N11b,0,0,0,A guy begging his woman,11,N11,N,b,2,5,0,6,0,4,3,1,6,4,5,7,5,18.15,3.63,0.87658428
13,N11c,0,0,0,A guy begging his girl while she cries ,11,N11,N,c,2,6,0,7,0,6,8,2,6,4,7,8,8,27.45,3.43125,1.075259935
13,P8a,0,0,0,A team talking,8,P8,P,a,0,0,1,0,0,0,3,0,4,2,5,0,3,11.11,3.703333333,0.416813308
13,P8b,0,0,0,A womans team talking,8,P8,P,b,0,0,2,0,0,0,2,0,4,2,5,0,4,15.57,3.8925,0.508879488
13,P8c,0,0,0,A team planning,8,P8,P,c,5,5,2,0,0,0,1,0,6,3,4,6,3,10.44,3.48,0.278747197
13,P9a,0,0,0,A woman crying,9,P9,P,a,1,7,0,6,0,6,8,1,7,0,6,4,3,11.71,3.903333333,0.610764548
13,P9b,0,0,0,A woman crying happy,9,P9,P,b,5,0,5,0,6,0,3,2,7,3,6,6,4,14.27,3.5675,0.836555437
13,P9c,0,0,0,A woman who is crying happily because it is her birthday,9,P9,P,c,8,0,6,0,7,0,7,6,7,5,7,7,11,33.5,3.045454545,1.039945803
13,N12a,0,0,0,A group of people meeting,12,N12,N,a,1,0,0,0,0,0,3,0,4,1,4,0,5,16.76,3.352,1.164547122
13,N12b,0,0,0,A group going over data in a meeting,12,N12,N,b,0,0,0,0,0,0,4,0,5,1,5,4,8,18.7,3.116666667,0.654848583
13,N12c,0,0,1,A woman getting man at her team for that data,12,N12,N,c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,26.91,2.99,1.1873921
13,P10a,0,0,0,A group,10,P10,P,a,5,5,0,0,0,0,1,0,1,0,NA,NA,2,7.37,3.685,0.6151829
13,P10b,0,0,0,A group of friends,10,P10,P,b,1,0,2,0,0,0,2,0,4,1,NA,NA,4,12.11,3.0275,1.01450727
13,P10c,0,0,0,A group of friends hanging out ,10,P10,P,c,5,0,3,0,0,0,6,0,4,1,NA,NA,6,14.7,2.94,0.900111104
13,P11a,0,0,0,A girl,11,P11,P,a,0,0,0,0,0,0,2,0,5,0,2,0,2,8.1,4.05,1.13137085
13,P11b,0,0,0,A girl getting work done on her foot,11,P11,P,b,0,0,2,0,0,0,7,0,5,0,7,0,8,27.57,3.44625,0.961456299
13,P11c,0,0,0,A girl working on another girls foot,11,P11,P,c,0,0,3,0,0,0,6,0,7,0,8,0,7,27.27,3.895714286,0.939004032
13,P12a,0,0,0,A man in a suit,12,P12,P,a,0,0,0,0,0,0,8,0,7,0,5,0,5,19.26,3.852,0.946107816
13,P12b,0,0,0,A man talking to a guy in a suit,12,P12,P,b,0,0,0,0,0,0,8,0,7,0,6,0,9,32.81,3.645555556,1.094967021
13,P12c,0,0,0,A group of friends hanging out eating,12,P12,P,c,5,0,3,0,1,0,7,0,6,1,7,0,7,19.14,3.19,1.011513717
14,N1a,0,0,0,"At a coffee date, everyone is more amused with their phones.",1,N1,N,a,1,5,0,2,1,4,3,2,4,4,7,0,11,35.34,3.212727273,1.089184015
14,N1b,0,0,0,Person on the left is upset that his friends would rather be on their phone than talk with him.,1,N1,N,b,1,6,0,4,0,6,3,7,4,7,6,0,19,52.88,2.783157895,1.134323355
14,N1c,0,0,0,The man on the far left is tired of his friends 'phubbing' him. He would rather be doing literally anything else.,1,N1,N,c,1,5,0,5,0,6,3,7,2,9,6,4,21,52.48,2.624,1.163924396
14,N2a,0,0,0,One girl is outcast by the others.,2,N2,N,a,1,7,0,6,0,6,2,3,3,6,5,7,7,20.39,2.912857143,1.342171304
14,N2b,0,0,0,A group is making fun of a girl. She is not happy.,2,N2,N,b,1,7,0,7,0,7,6,2,4,5,4,8,12,35.75,3.25,0.940489234
14,N2c,0,0,0,"Four friends are having fun, but making fun of the girl on the right.",2,N2,N,c,4,3,2,6,2,7,3,3,5,5,6,7,14,33.33,2.563846154,1.004710062
14,P1a,0,0,0,There is bad news from the person on the right. The others are taking it as best as they can.,1,P1,P,a,2,6,1,5,2,5,2,4,2,8,7,7,20,49.99,2.4995,1.064733597
14,P1b,0,0,0,The man on the right has difficult news he is sharing with the others.,1,P1,P,b,1,5,0,6,0,6,2,6,3,6,4,5,14,35.68,2.744615385,1.093447266
14,P1c,0,0,0,"The man on the right is receiving difficult news, be it an intervention or a death. He is looking to the others for help.",1,P1,P,c,1,7,0,8,0,8,3,7,4,10,6,9,24,63.71,2.654583333,0.988023847
14,N3a,0,0,0,This is a dinner party and someone has had too much to drink. Perhaps the point of view is from who took the picture.,3,N3,N,a,2,3,2,3,2,4,3,2,3,6,7,3,24,57.73,2.624090909,1.146558657
14,N3b,0,0,0,"The man in the dark jacket has told a bad joke, but the others feel inclined to laugh.",3,N3,N,b,3,2,3,1,0,5,4,7,5,9,4,7,18,48.05,2.826470588,1.222307966
14,N3c,0,0,0,The woman on the left is being ridiculed for one reason or another. She is not amused by the joking.,3,N3,N,c,1,6,0,6,0,6,3,6,3,6,4,8,20,50.71,2.5355,0.983610294
14,N4a,0,0,0,Two people are talking over coffee. The one on the left uses his hands to speak.,4,N4,N,a,0,0,1,0,0,0,8,1,6,3,5,0,16,50.25,3.140625,1.207280518
14,N4b,0,0,0,The person on the right is coming on too aggressively. Perhaps they are both married to other people.,4,N4,N,b,1,6,0,5,0,5,2,7,2,9,4,6,18,48.43,2.690555556,1.092597941
14,N4c,0,0,0,The man on the left is not happy with something the woman has said and is trying to stop her. She is trying to reason with him.,4,N4,N,c,3,5,0,5,1,6,3,7,4,6,6,9,27,68.72,2.643076923,1.030451432
14,P2a,0,0,0,Old people having dinner presented by the woman.,2,P2,P,a,0,0,2,0,0,0,7,1,6,1,5,0,8,24.95,3.11875,1.346820992
14,P2b,0,0,0,A turkey is presented to two older gentlemen by an older woman.,2,P2,P,b,1,0,3,0,1,0,8,0,9,1,7,0,12,37.67,3.139166667,1.167806478
14,P2c,0,0,0,Thanksgiving dinner is presented to father and son. The mother is thrilled.,2,P2,P,c,7,0,4,0,6,0,6,4,5,3,7,5,12,39.3,3.275,1.226699193
14,N5a,0,0,0,Three people are on their phones while the fourth friend is tired of them ignoring her or him,5,N5,N,a,1,5,0,5,0,5,7,6,6,4,7,7,18,51.81,3.047647059,1.172883889
14,N5b,0,0,0,Person on the far left is upset that the other three are ignoring them.,5,N5,N,b,1,6,0,5,0,6,3,7,4,5,6,7,14,36.72,2.622857143,0.99411676
14,N5c,0,0,0,Person on the left is tired of the other three being on their phone.,5,N5,N,c,1,5,0,5,0,5,2,6,4,5,6,6,14,42.92,3.065714286,1.271314972
14,N6a,0,0,0,"After a wedding, Charles, on the left, decides to snap a selfie. John and Steven are not amused.",6,N6,N,a,1,2,2,2,0,4,4,3,5,7,8,6,18,38.01,2.534,0.830488669
14,N6b,0,0,0,"After a wild party, Ralph tries to take a selfie but doesn't use his phone correctly. The others don't care.",6,N6,N,b,2,3,2,2,0,2,3,2,4,6,8,5,20,42.1,2.63125,0.885
14,N6c,0,0,0,"At a disco, only one man has had a good time. The others are waiting on their mothers to pick them up.",6,N6,N,c,2,3,2,3,1,5,3,4,3,7,7,6,22,61.69,2.937619048,0.983361097
14,N7a,0,0,0,Husband is in trouble by his wife.,7,N7,N,a,1,5,0,5,0,5,2,1,2,4,4,4,7,21.77,3.11,0.99951655
14,N7b,0,0,0,Man and woman having a discussion. They are not on the same page.,7,N7,N,b,2,5,0,4,0,3,3,2,6,0,5,5,13,38.35,2.95,1.178777615
14,N7c,0,0,0,Two girls arguing. One of them is not listening to the other's words.,7,N7,N,c,1,5,0,6,0,6,6,3,5,6,6,6,13,38.52,2.963076923,1.12937582
14,P3a,0,0,0,The woman in the center is nervous about giving her first presentation at a company. The others are being polite.,3,P3,P,a,2,3,1,3,5,1,2,6,3,6,6,8,20,51.87,2.5935,0.967673689
14,P3b,0,0,0,The woman in the middle is nervous about giving her first presentation at a company. The others are being nice.,3,P3,P,b,3,2,2,2,5,1,3,7,3,5,6,8,20,52.04,2.602,0.946787366
14,P3c,0,0,0,A woman is giving a report in an office setting. The others are listening intently.,3,P3,P,c,1,0,2,0,3,0,7,2,6,3,7,5,15,45.42,3.028,1.063539911
14,P4a,0,0,0,A group of women are having a work meeting.,4,P4,P,a,0,0,1,0,0,0,3,0,5,1,5,0,9,27.26,3.028888889,0.968096643
14,P4b,0,0,0,A group of women are having a meeting about work.,4,P4,P,b,0,0,1,0,0,0,3,1,5,1,5,0,10,29.03,2.903,0.995769384
14,P4c,0,0,0,A group of women are having a work meeting. The woman on the far left is speaking.,4,P4,P,c,0,0,1,0,0,0,7,1,5,1,6,0,17,50.7,2.982352941,1.008826852
14,P5a,0,0,0,A woman is trying to entertain a baby.,5,P5,P,a,2,0,4,0,5,0,4,2,5,1,7,4,8,26.21,3.27625,1.160319383
14,P5b,0,0,0,A couple of women are having wine and trying to entertain a small child.,5,P5,P,b,2,0,4,0,6,0,7,1,6,1,8,4,14,41.22,2.944285714,1.188617259
14,P5c,0,0,0,Two women are having drinks and entertaining a child.,5,P5,P,c,2,0,4,0,6,0,7,1,5,1,8,4,9,29.53,3.281111111,1.300436892
14,N8a,0,0,0,Woman in back is trying to lift the spirits of the man in center.,8,N8,N,a,3,0,3,1,7,0,2,6,2,4,5,7,14,41.15,2.939285714,1.264974699
14,N8b,0,0,0,"Woman in background is not happy with woman in foreground, who is more upset than her.",8,N8,N,b,2,7,0,6,0,6,2,6,4,5,5,8,16,46.14,2.88375,0.940112582
14,N8c,0,0,0,"The woman in the foreground is upset with the woman in the background, and the woman in the background is trying to make things right.",8,N8,N,c,4,5,1,4,1,6,3,7,4,7,5,9,25,67.28,2.6912,1.066111783
14,N9a,0,0,0,"Someone is begging for something, and someone else is giving them something.",9,N9,N,a,3,2,0,5,0,4,4,1,5,5,5,5,12,32.53,2.710833333,0.976807959
14,N9b,0,0,0,A man and woman are arguing and she is giving back the wedding ring.,9,N9,N,b,1,7,0,6,0,7,8,2,7,4,8,7,14,43.94,3.138571429,1.222877169
14,N9c,0,0,0,A man and woman have had an argument and she has decided she wants a divorce.,9,N9,N,c,1,7,0,7,0,8,2,3,3,7,4,8,16,41.28,2.752,1.045085096
14,P6a,0,0,0,The red haired man is upset with the woman. Perhaps he is only intently listening.,6,P6,P,a,2,5,0,3,0,4,4,6,3,4,4,5,15,45.69,3.046,1.224446231
14,P6b,0,0,0,The red haired man is upset with the Asian woman.,6,P6,P,b,1,6,0,4,0,4,7,4,3,4,5,4,10,28.57,3.174444444,1.347062648
14,P6c,0,0,0,The red haired man is holding back thoughts of what the Asian woman is presenting to the others.,6,P6,P,c,2,2,0,3,0,5,4,7,2,6,3,8,18,50.59,2.975882353,1.257149846
14,N10a,0,0,0,A group is having lunch and one of them feels left out.,10,N10,N,a,1,5,1,3,0,5,4,3,5,5,6,6,12,35.53,2.960833333,0.966055319
14,N10b,0,0,0,A group of people are having drinks and the last person is upset.,10,N10,N,b,2,3,1,4,0,5,7,3,6,4,6,5,13,39.6,3.046153846,1.288969475
14,N10c,0,0,0,Person on the left is upset with the others for whatever has been said or done.,10,N10,N,c,1,6,0,5,0,6,2,6,2,5,4,6,16,35.44,2.362666667,0.959564385
14,P7a,0,0,0,The person in the middle scored a goal at a sports game.,7,P7,P,a,2,0,6,0,6,0,4,1,3,3,7,0,12,37.26,3.105,1.037930634
14,P7b,0,0,0,The person in the middle has scored a goal at a sports game.,7,P7,P,b,5,0,6,0,6,0,6,1,3,3,7,0,13,37.26,3.105,1.037930634
14,P7c,0,0,0,The person in the middle has scored a goal at a sports game.,7,P7,P,c,5,0,6,0,6,0,6,1,3,3,7,0,13,37.26,3.105,1.037930634
14,N11a,0,0,0,This man has upset his wife. He doesn't know how to console her.,11,N11,N,a,1,5,0,6,0,5,2,6,2,7,4,8,13,31.64,2.876363636,1.166724241
14,N11b,0,0,0,This man has upset his wife and doesn't know how to correct his actions.,11,N11,N,b,1,5,0,6,0,5,2,7,2,7,4,8,14,30.62,2.551666667,1.052363861
14,N11c,0,0,0,The man on the left has greatly upset his wife on the right and is begging forgiveness.,11,N11,N,c,2,7,0,7,0,7,3,7,5,6,6,9,17,42.66,2.66625,1.088453796
14,P8a,0,0,0,"The woman in black, perhaps the coach, is coming to a realization that the person speaking on the left of the screen has said something out of their nature. The others in the picture are blurred because they do not matter. Only the coach and whatever has hit her mind.",8,P8,P,a,2,2,1,3,0,4,3,7,3,9,2,9,50,124.09,2.585208333,1.077420066
14,P8b,0,0,0,"The coach is listening to the girl she is looking at, but only cares about the ones that are clearer in her mind. Perhaps they are star students, perhaps they are her favorites.",8,P8,P,b,2,5,1,2,3,5,3,7,2,10,2,8,33,89.75,2.71969697,1.097450127
14,P8c,0,0,0,"The coach is listening intently to the girl talking, and taking notes. Perhaps it is on how she felt the game went or is going to go.",8,P8,P,c,2,0,2,0,5,0,6,6,6,4,6,7,27,72.61,2.792692308,1.14468007
14,P9a,0,0,0,The older woman is celebrating a birthday and is very happy to see so many people have come to the party.,9,P9,P,a,9,0,7,0,8,0,4,6,5,6,7,7,21,56.37,2.684285714,1.081238047
14,P9b,0,0,0,The woman is in a restaurant and was surprised by a birthday cake. There are people singing to her.,9,P9,P,b,8,0,6,0,7,0,8,2,7,4,9,5,19,54.96,3.053333333,1.267795678
14,P9c,0,0,0,"The woman in the center is with friends celebrating a birth, probably hers. Perhaps someone made a joke and she is laughing.",9,P9,P,c,8,0,6,0,7,0,4,5,6,4,6,5,22,65.25,2.965909091,1.024828251
14,N12a,0,0,0,A business meeting. Person in center is overreacting to news.,12,N12,N,a,2,5,0,4,0,4,3,2,5,6,5,6,10,31.5,3.15,0.906298945
14,N12b,0,0,0,This is a business meeting where the person in the middle is upset over something the man in glasses has done or said.,12,N12,N,b,1,5,0,5,0,5,3,6,5,5,5,7,23,62.95,2.861363636,1.101238677
14,N12c,0,0,0,This is a business meeting where the woman is upset with a man over something done or said.,12,N12,N,c,1,6,0,5,0,5,2,3,5,5,5,6,18,50.57,2.809444444,0.992735213
14,P10a,0,0,0,The kid on the far right is singled out. He is seen as an outsider by himself or the others.,10,P10,P,a,1,6,0,6,0,6,3,7,3,6,4,7,20,50.6,2.663157895,1.076285034
14,P10b,0,0,0,"The kid at the far right has a deep connection with the person directly next to them, but feels ignored at this gathering.",10,P10,P,b,2,5,1,5,4,5,2,8,3,5,4,8,23,56.47,2.566818182,0.911442532
14,P10c,0,0,0,The boy telling the story to the girls is highly sought after by all of the girls except the one on the far right.,10,P10,P,c,2,0,2,3,4,2,3,6,4,6,5,6,24,62.08,2.586666667,1.202445576
14,P11a,0,0,0,The woman on the right is clipping her toenails. The one on the left is trying to help.,11,P11,P,a,0,0,2,0,1,0,9,1,9,2,8,4,18,53.07,2.948333333,1.173773452
14,P11b,0,0,0,The woman on the left is painting the other woman's toenails. ,11,P11,P,b,0,0,3,0,1,0,9,0,8,0,9,0,11,34.61,3.146363636,1.419713159
14,P11c,0,0,0,The woman on the left is giving the woman on the right a pedicure.,11,P11,P,c,0,0,4,0,1,0,8,0,9,1,9,0,14,41.51,2.965,1.15952079
14,P12a,0,0,0,The black man is listening to the man on his right but is not comfortable for some reason,12,P12,P,a,1,3,0,4,0,4,6,7,6,3,5,6,18,51.09,2.838333333,1.120158865
14,P12b,0,0,0,The man in the center is upset with something the other man has said.,12,P12,P,b,1,5,0,4,0,5,3,6,4,3,5,6,14,35.5,2.730769231,1.234453061
14,P12c,0,0,0,This is a lunch meeting and the person telling the story is telling inappropriate jokes. The black man is not amused.,12,P12,P,c,1,6,0,5,0,6,3,3,4,5,7,7,21,61.81,2.943333333,1.107024541
15,N1a,0,1,0,people on their phones,1,N1,N,a,2,3,0,0,0,0,8,0,6,0,5,0,4,16.17,4.0425,0.86580887
15,N1b,0,1,0,people on their phones,1,N1,N,b,2,5,0,0,0,0,7,0,6,0,5,0,4,16.17,4.0425,0.86580887
15,N1c,0,1,0,"people on their phones, one man is bored",1,N1,N,c,1,5,0,3,0,3,7,3,6,3,6,4,8,31.82,3.9775,0.752476862
15,N2a,0,1,0,people standing around,2,N2,N,a,0,0,0,0,0,0,7,0,6,0,4,0,3,10.84,3.613333333,1.458949394
15,N2b,0,1,0,people standing around,2,N2,N,b,0,0,0,0,0,0,7,0,6,0,4,0,3,10.84,3.613333333,1.458949394
15,N2c,0,1,0,"people standing around, one woman looks displeased",2,N2,N,c,1,3,0,3,0,3,8,2,6,3,5,4,7,23.94,3.42,1.217168846
